Date,Close,Open,High,Low,Volume,Up&Down,Rate
2011-06-28,121500,123000,123000,120500,63368,-500,-0.409836066
2011-06-29,123500,122500,124500,121500,113983,2000,1.646090535
2011-06-30,125000,125500,127000,124000,136173,1500,1.214574899
2011-07-01,127500,126000,129500,124000,215287,2500,2
2011-07-04,132000,130500,134000,128500,185076,4500,3.529411765
2011-07-05,134500,133000,136000,132000,136512,2500,1.893939394
2011-07-06,136000,134000,137500,131500,91203,1500,1.115241636
2011-07-07,135500,136500,138000,134500,112762,-500,-0.367647059
2011-07-08,139000,135000,140000,135000,165217,3500,2.58302583
2011-07-11,139000,139500,140500,136500,47640,0,0
2011-07-12,135000,137000,138000,133000,158003,-4000,-2.877697842
2011-07-13,136500,137500,138000,132000,137743,1500,1.111111111
2011-07-14,138000,138500,141500,135000,136709,1500,1.098901099
2011-07-15,142500,139500,144500,139500,190767,4500,3.260869565
2011-07-18,143000,143500,144000,139500,94375,500,0.350877193
2011-07-19,138000,141000,143000,137500,164525,-5000,-3.496503497
2011-07-20,140000,139000,141500,137500,163774,2000,1.449275362
2011-07-21,137000,140000,140000,134000,195608,-3000,-2.142857143
2011-07-22,136500,137000,137500,133500,154751,-500,-0.364963504
2011-07-25,139500,134500,141000,134500,147025,3000,2.197802198
2011-07-26,147500,143500,150000,143000,390704,8000,5.734767025
2011-07-27,147500,148000,149000,146500,87803,0,0
2011-07-28,148000,144000,150000,143000,97343,500,0.338983051
2011-07-29,148000,147500,149000,146000,67469,0,0
2011-08-01,149000,147000,151000,146500,111364,1000,0.675675676
2011-08-02,145000,148000,150000,143000,77611,-4000,-2.684563758
2011-08-03,140000,142000,142000,138000,94944,-5000,-3.448275862
2011-08-04,139000,144500,144500,136500,106618,-1000,-0.714285714
2011-08-05,133000,132000,136000,130000,164477,-6000,-4.316546763
2011-08-08,129000,133500,135000,124500,133540,-4000,-3.007518797
2011-08-09,124000,124000,126500,113500,284495,-5000,-3.875968992
2011-08-10,127000,134500,134500,127000,159432,3000,2.419354839
2011-08-11,126500,121000,129500,121000,122007,-500,-0.393700787
2011-08-12,125500,129000,131500,125500,103105,-1000,-0.790513834
2011-08-16,131500,129000,135000,129000,89738,6000,4.780876494
2011-08-17,134500,131500,139500,131000,131767,3000,2.281368821
2011-08-18,133000,135500,137000,130000,116171,-1500,-1.115241636
2011-08-19,122500,126000,127500,120500,223184,-10500,-7.894736842
2011-08-22,122500,122500,124500,118500,141134,0,0
2011-08-23,124500,122500,125500,118500,179238,2000,1.632653061
2011-08-24,121500,125500,127000,120000,111506,-3000,-2.409638554
2011-08-25,122000,123500,125000,121000,74364,500,0.411522634
2011-08-26,127000,121000,129500,120500,144956,5000,4.098360656
2011-08-29,132000,129500,135000,126500,147899,5000,3.937007874
2011-08-30,134500,134000,136500,132000,78517,2500,1.893939394
2011-08-31,135000,134000,137000,134000,63290,500,0.371747212
2011-09-01,137500,137500,143000,135500,141779,2500,1.851851852
2011-09-02,137500,137500,140000,135500,75619,0,0
2011-09-05,133500,136500,139000,133000,71973,-4000,-2.909090909
2011-09-06,135500,131000,139000,129500,87945,2000,1.498127341
2011-09-07,139000,139500,141000,136500,119076,3500,2.58302583
2011-09-08,139000,142000,142500,137500,108643,0,0
2011-09-09,135000,137000,137500,133500,92272,-4000,-2.877697842
2011-09-14,124500,135000,135000,123000,170905,-10500,-7.777777778
2011-09-15,127500,129000,131000,124500,100855,3000,2.409638554
2011-09-16,133000,131500,136000,131000,79459,5500,4.31372549
2011-09-19,134000,132000,135000,131000,39818,1000,0.751879699
2011-09-20,135500,134000,136000,130500,62180,1500,1.119402985
2011-09-21,139000,135500,141000,134500,108490,3500,2.58302583
2011-09-22,139000,138000,141000,133000,88952,0,0
2011-09-23,135000,136500,138500,134000,90906,-4000,-2.877697842
2011-09-26,131000,135500,137000,126000,86564,-4000,-2.962962963
2011-09-27,136000,135000,136500,132000,89908,5000,3.816793893
2011-09-28,137000,134500,139000,134500,73233,1000,0.735294118
2011-09-29,139000,135000,139000,133000,82725,2000,1.459854015
2011-09-30,136000,136500,137500,133000,105525,-3000,-2.158273381
2011-10-04,133000,129000,133000,127500,150613,-3000,-2.205882353
2011-10-05,130000,133000,134500,128500,71519,-3000,-2.255639098
2011-10-06,133000,132000,135000,129500,131104,3000,2.307692308
2011-10-07,134000,133500,136000,131500,109489,1000,0.751879699
2011-10-10,132500,136500,136500,132000,50593,-1500,-1.119402985
2011-10-11,131500,136500,138500,130500,128731,-1000,-0.754716981
2011-10-12,129000,131500,131500,126000,172625,-2500,-1.901140684
2011-10-13,126500,131500,132000,124000,360700,-2500,-1.937984496
2011-10-14,128500,127000,130500,124000,185635,2000,1.581027668
2011-10-17,128500,130000,130000,126500,135846,0,0
2011-10-18,129500,125000,129500,124500,122923,1000,0.778210117
2011-10-19,132000,130000,132000,128000,134956,2500,1.930501931
2011-10-20,127000,132000,134000,126500,145258,-5000,-3.787878788
2011-10-21,133000,129000,133000,128500,89206,6000,4.724409449
2011-10-24,146000,135000,146000,134500,436010,13000,9.77443609
2011-10-25,147000,144500,150000,143500,206473,1000,0.684931507
2011-10-26,148000,147000,149000,145000,95636,1000,0.680272109
2011-10-27,149000,148500,151000,144500,209605,1000,0.675675676
2011-10-28,145000,152000,152000,144000,184897,-4000,-2.684563758
2011-10-31,142500,144500,148500,142500,88384,-2500,-1.724137931
2011-11-01,141500,142500,145500,141000,65305,-1000,-0.701754386
2011-11-02,144000,136000,145500,134000,227773,2500,1.766784452
2011-11-03,147000,144000,149000,142000,172303,3000,2.083333333
2011-11-04,148000,149500,151000,147000,165110,1000,0.680272109
2011-11-07,148500,148500,151500,147500,90433,500,0.337837838
2011-11-08,148000,148500,150000,146000,51798,-500,-0.336700337
2011-11-09,144000,148000,150000,141000,94100,-4000,-2.702702703
2011-11-10,133500,140000,142000,132000,192312,-10500,-7.291666667
2011-11-11,137000,136000,138500,133500,70716,3500,2.621722846
2011-11-14,150000,137500,153500,137500,199927,13000,9.489051095
2011-11-15,150000,149500,154500,147500,142588,0,0
2011-11-16,148000,152000,153500,147500,65092,-2000,-1.333333333
2011-11-17,151500,149000,152500,145500,67970,3500,2.364864865
2011-11-18,148500,147500,148500,145000,75082,-3000,-1.98019802
2011-11-21,147000,148500,148500,143000,87372,-1500,-1.01010101
2011-11-22,145000,143500,148500,143500,67624,-2000,-1.360544218
2011-11-23,139500,143000,144500,139000,71238,-5500,-3.793103448
2011-11-24,142500,135000,143000,135000,37452,3000,2.150537634
2011-11-25,137500,141000,142500,137000,54099,-5000,-3.50877193
2011-11-28,138000,138000,140500,136500,72733,500,0.363636364
2011-11-29,142000,141500,143500,140000,75848,4000,2.898550725
2011-11-30,140000,141000,142500,137500,104977,-2000,-1.408450704
2011-12-01,145500,148500,150000,145500,184387,5500,3.928571429
2011-12-02,151500,146500,152000,145500,141731,6000,4.12371134
2011-12-05,152500,152000,153000,149000,75429,1000,0.660066007
2011-12-06,153000,152000,153500,150500,119577,500,0.327868852
2011-12-07,153500,153000,155000,151000,59521,500,0.326797386
2011-12-08,149000,154500,154500,147500,129652,-4500,-2.931596091
2011-12-09,146000,147000,148000,144000,68688,-3000,-2.013422819
2011-12-12,149000,148000,150000,144500,80690,3000,2.054794521
2011-12-13,150500,147000,153500,145500,85287,1500,1.006711409
2011-12-14,150000,152000,152000,148500,32038,-500,-0.332225914
2011-12-15,148000,147000,151500,144000,72567,-2000,-1.333333333
2011-12-16,148000,149000,150000,147000,39903,0,0
2011-12-19,144000,146000,146500,140000,73847,-4000,-2.702702703
2011-12-20,143000,143000,145000,141500,42475,-1000,-0.694444444
2011-12-21,145000,146000,147000,143500,59780,2000,1.398601399
2011-12-22,146000,145000,147500,145000,26704,1000,0.689655172
2011-12-23,146500,146500,149000,145500,35355,500,0.342465753
2011-12-26,145000,149000,149000,143000,32186,-1500,-1.023890785
2011-12-27,143000,144000,145000,141500,44314,-2000,-1.379310345
2011-12-28,142000,141500,143500,138000,59583,-1000,-0.699300699
2011-12-29,143000,142500,144500,139500,64287,1000,0.704225352
2012-01-02,143500,141500,144500,141000,22403,500,0.34965035
2012-01-03,145000,144500,147000,144000,42315,1500,1.045296167
2012-01-04,143500,146000,147500,143500,55192,-1500,-1.034482759
2012-01-05,145000,142500,146000,142500,34765,1500,1.045296167
2012-01-06,141500,144000,145000,140000,42553,-3500,-2.413793103
2012-01-09,143500,142500,143500,139000,68715,2000,1.413427562
2012-01-10,142500,144000,146500,142500,77102,-1000,-0.696864111
2012-01-11,144000,143500,146500,142500,72374,1500,1.052631579
2012-01-12,146000,146000,147000,143500,40602,2000,1.388888889
2012-01-13,147500,146000,149000,146000,41961,1500,1.02739726
2012-01-16,144500,145500,146500,142000,69465,-3000,-2.033898305
2012-01-17,147000,146000,148500,145000,92762,2500,1.730103806
2012-01-18,149000,146000,149000,145500,30774,2000,1.360544218
2012-01-19,150000,149500,151000,147500,67561,1000,0.67114094
2012-01-20,150000,149000,151000,147500,81484,0,0
2012-01-25,151500,150000,153000,148500,86744,1500,1
2012-01-26,152000,151000,152000,149000,44405,500,0.330033003
2012-01-27,150500,152000,156000,150000,96503,-1500,-0.986842105
2012-01-30,150000,150000,150500,147500,49530,-500,-0.332225914
2012-01-31,153000,151000,153000,149000,68023,3000,2
2012-02-01,154000,151500,156000,151000,76211,1000,0.653594771
2012-02-02,161500,157000,165500,155000,228484,7500,4.87012987
2012-02-03,164000,162500,164000,160000,49985,2500,1.547987616
2012-02-06,165500,165500,168500,163000,66276,1500,0.914634146
2012-02-07,165000,164000,167000,163000,70598,-500,-0.302114804
2012-02-08,165000,164500,167000,162000,47485,0,0
2012-02-09,167500,168000,168000,162500,68321,2500,1.515151515
2012-02-10,164500,167500,173500,164000,87143,-3000,-1.791044776
2012-02-13,162000,165000,167000,162000,51637,-2500,-1.519756839
2012-02-14,165000,161500,168500,161000,118705,3000,1.851851852
2012-02-15,167000,166000,167500,163500,71687,2000,1.212121212
2012-02-16,163000,166500,168000,162000,54410,-4000,-2.395209581
2012-02-17,162500,163500,165000,157500,154842,-500,-0.306748466
2012-02-20,164500,163500,166000,162500,60340,2000,1.230769231
2012-02-21,168500,164500,169500,163500,58211,4000,2.431610942
2012-02-22,167000,169500,169500,162500,71364,-1500,-0.890207715
2012-02-23,165000,165000,167000,161000,123668,-2000,-1.19760479
2012-02-24,168000,164000,168500,162500,69332,3000,1.818181818
2012-02-27,167500,168500,169000,166500,34999,-500,-0.297619048
2012-02-28,168000,167000,168500,165500,37309,500,0.298507463
2012-02-29,171500,168500,174000,168500,135312,3500,2.083333333
2012-03-02,171500,173000,175000,171000,48701,0,0
2012-03-05,170000,170000,171000,165000,79686,-1500,-0.874635569
2012-03-06,168000,167000,170500,166000,60986,-2000,-1.176470588
2012-03-07,166000,165000,167000,162000,129766,-2000,-1.19047619
2012-03-08,167000,167500,172000,164000,202086,1000,0.602409639
2012-03-09,167000,172500,175500,166500,368137,0,0
2012-03-12,162000,167500,167500,160000,127069,-5000,-2.994011976
2012-03-13,156000,163000,163500,155500,274634,-6000,-3.703703704
2012-03-14,154000,157500,159500,154000,180981,-2000,-1.282051282
2012-03-15,157000,155500,158500,155000,86419,3000,1.948051948
2012-03-16,156500,157000,159000,156000,64461,-500,-0.318471338
2012-03-19,158500,157000,159500,156500,58586,2000,1.277955272
2012-03-20,153500,157500,158000,149000,301483,-5000,-3.154574132
2012-03-21,152000,152000,154000,151000,75912,-1500,-0.977198697
2012-03-22,147000,151000,153500,145000,173068,-5000,-3.289473684
2012-03-23,148000,145500,149500,145000,88055,1000,0.680272109
2012-03-26,146500,148500,149000,146000,57238,-1500,-1.013513514
2012-03-27,151000,148000,153000,148000,111425,4500,3.071672355
2012-03-28,150000,150500,152000,147500,67001,-1000,-0.662251656
2012-03-29,149000,151500,151500,148000,49513,-1000,-0.666666667
2012-03-30,151000,150000,152500,148000,64273,2000,1.342281879
2012-04-02,151000,150500,152000,148500,58587,0,0
2012-04-03,147000,151000,152500,146000,114649,-4000,-2.649006623
2012-04-04,143500,146500,147000,141000,104829,-3500,-2.380952381
2012-04-05,142000,142000,145500,141500,75638,-1500,-1.045296167
2012-04-06,145000,142000,145000,141500,45820,3000,2.112676056
2012-04-09,138000,143000,143500,137000,119812,-7000,-4.827586207
2012-04-10,138500,138000,142000,137000,66736,500,0.362318841
2012-04-12,142000,138500,142000,137500,69637,3500,2.527075812
2012-04-13,143000,143000,146000,142500,54046,1000,0.704225352
2012-04-16,143000,142000,143000,139500,35951,0,0
2012-04-17,143500,143000,144500,142000,38780,500,0.34965035
2012-04-18,145000,144500,145500,143500,37373,1500,1.045296167
2012-04-19,143500,143500,144000,141500,34842,-1500,-1.034482759
2012-04-20,141500,141500,142500,138000,73318,-2000,-1.393728223
2012-04-23,139000,140500,141000,137000,66284,-2500,-1.766784452
2012-04-24,136000,137000,139500,135500,66485,-3000,-2.158273381
2012-04-25,136000,138000,139000,135000,75798,0,0
2012-04-26,134500,136500,138000,133500,44529,-1500,-1.102941176
2012-04-27,137000,134500,138500,134000,57824,2500,1.858736059
2012-04-30,138000,139000,140000,137000,82613,1000,0.729927007
2012-05-02,141000,139000,141000,138000,48909,3000,2.173913043
2012-05-03,141000,139500,141000,138500,48532,0,0
2012-05-04,143000,140500,143000,139500,47710,2000,1.418439716
2012-05-07,142000,142000,142000,139500,46591,-1000,-0.699300699
2012-05-08,140000,141000,141500,138500,65009,-2000,-1.408450704
2012-05-09,135000,139500,139500,134500,102965,-5000,-3.571428571
2012-05-10,133000,134500,135000,131500,95724,-2000,-1.481481481
2012-05-11,127000,131500,132500,126000,196140,-6000,-4.511278195
2012-05-14,127500,127000,129000,125500,80227,500,0.393700787
2012-05-15,124500,126000,127000,121500,129384,-3000,-2.352941176
2012-05-16,121000,122500,126000,121000,141728,-3500,-2.81124498
2012-05-17,123500,121000,125000,119000,99077,2500,2.066115702
2012-05-18,120500,120000,122000,118000,91144,-3000,-2.429149798
2012-05-21,119500,121000,122500,117000,73187,-1000,-0.829875519
2012-05-22,121500,121500,123000,119000,87514,2000,1.673640167
2012-05-23,121000,120500,123000,118000,85821,-500,-0.411522634
2012-05-24,128000,123000,129000,121500,147243,7000,5.785123967
2012-05-25,131000,129000,133000,128000,166451,3000,2.34375
2012-05-29,130500,130500,132000,129000,45252,-500,-0.381679389
2012-05-30,129000,130500,130500,127000,49870,-1500,-1.149425287
2012-05-31,125000,127000,127500,123000,219469,-4000,-3.100775194
2012-06-01,121500,124500,125500,121500,135164,-3500,-2.8
2012-06-04,120000,117000,121500,117000,136427,-1500,-1.234567901
2012-06-05,121500,121500,123500,120500,51654,1500,1.25
2012-06-07,125000,123000,126000,122500,102112,3500,2.880658436
2012-06-08,125000,128500,128500,125000,51013,0,0
2012-06-11,127500,126500,129500,125500,109132,2500,2
2012-06-12,127500,126000,129500,125000,104116,0,0
2012-06-13,129500,128500,130500,127000,102232,2000,1.568627451
2012-06-14,127000,129500,131000,127000,132338,-2500,-1.930501931
2012-06-15,125000,126500,128000,122500,225172,-2000,-1.57480315
2012-06-18,127000,127000,128500,125500,114665,2000,1.6
2012-06-19,126000,126000,127500,124500,71273,-1000,-0.787401575
2012-06-20,132000,127500,133000,127000,203210,6000,4.761904762
2012-06-21,130000,132000,133500,130000,72188,-2000,-1.515151515
2012-06-22,129500,127000,131000,126500,84152,-500,-0.384615385
2012-06-25,128000,129000,130000,125000,67481,-1500,-1.158301158
2012-06-26,129000,127000,130000,126000,52655,1000,0.78125
2012-06-27,129000,129000,130500,125500,65815,0,0
2012-06-28,131000,129000,132500,129000,80982,2000,1.550387597
2012-06-29,129500,129500,132000,129000,84940,-1500,-1.145038168
2012-07-02,134500,131500,138000,131000,165040,5000,3.861003861
2012-07-03,135000,134500,137500,134000,104735,500,0.371747212
2012-07-04,136000,137000,137500,132000,111880,1000,0.740740741
2012-07-05,135000,135000,139000,135000,75112,-1000,-0.735294118
2012-07-06,136000,135500,137000,134000,71760,1000,0.740740741
2012-07-09,134500,136000,136000,133500,38530,-1500,-1.102941176
2012-07-10,134500,135500,136000,132000,33585,0,0
2012-07-11,130500,132500,133500,129000,166967,-4000,-2.973977695
2012-07-12,126000,129500,130500,125000,172544,-4500,-3.448275862
2012-07-13,130500,125500,133000,124500,134778,4500,3.571428571
2012-07-16,131000,130500,132500,128500,66527,500,0.383141762
2012-07-17,128000,129500,130500,127500,101425,-3000,-2.290076336
2012-07-18,124500,128000,128000,124500,119735,-3500,-2.734375
2012-07-19,126500,125500,128000,125000,117254,2000,1.606425703
2012-07-20,127000,126500,129000,126500,66930,500,0.395256917
2012-07-23,122500,125000,125500,121500,84545,-4500,-3.543307087
2012-07-24,123000,121000,125000,121000,79435,500,0.408163265
2012-07-25,121500,121000,125000,120500,47718,-1500,-1.219512195
2012-07-26,126500,122500,129500,122000,98125,5000,4.115226337
2012-07-27,128500,129000,130500,128000,79936,2000,1.581027668
2012-07-30,131000,129500,132000,128500,55655,2500,1.945525292
2012-07-31,132500,130500,134000,130000,62889,1500,1.145038168
2012-08-01,131000,131500,133000,129500,45803,-1500,-1.132075472
2012-08-02,135000,131500,136500,130500,67036,4000,3.053435115
2012-08-03,133500,133500,134000,130000,70700,-1500,-1.111111111
2012-08-06,137000,136000,139000,134500,88119,3500,2.621722846
2012-08-07,138500,137500,139500,136000,55501,1500,1.094890511
2012-08-08,135500,138000,140000,134000,136294,-3000,-2.166064982
2012-08-09,136000,135500,139000,134500,75516,500,0.36900369
2012-08-10,137500,136000,138000,136000,47147,1500,1.102941176
2012-08-13,135500,137000,138000,135000,45527,-2000,-1.454545455
2012-08-14,137000,137500,140000,136500,85251,1500,1.10701107
2012-08-16,135500,136500,138000,134500,81146,-1500,-1.094890511
2012-08-17,136000,136000,138000,134500,70443,500,0.36900369
2012-08-20,139500,136500,139500,136000,70529,3500,2.573529412
2012-08-21,141000,140000,144000,139000,78864,1500,1.075268817
2012-08-22,139000,142000,142000,138000,44492,-2000,-1.418439716
2012-08-23,136500,139500,140000,135000,64945,-2500,-1.798561151
2012-08-24,135000,135000,137000,133000,39277,-1500,-1.098901099
2012-08-27,135000,136500,137500,135000,39816,0,0
2012-08-28,135000,135000,137000,133500,33006,0,0
2012-08-29,136500,136000,138500,135500,47005,1500,1.111111111
2012-08-30,132500,136000,137000,132000,85746,-4000,-2.93040293
2012-08-31,135500,131500,135500,131000,105171,3000,2.264150943
2012-09-03,136000,134500,138500,134500,58474,500,0.36900369
2012-09-04,138000,136000,140500,136000,89856,2000,1.470588235
2012-09-05,134500,137000,137000,133500,67932,-3500,-2.536231884
2012-09-06,134500,134500,135000,132000,60228,0,0
2012-09-07,138500,136000,140000,135500,72943,4000,2.973977695
2012-09-10,138500,139500,141500,138500,72419,0,0
2012-09-11,135500,138500,138500,135000,65605,-3000,-2.166064982
2012-09-12,136500,136000,137500,134000,96000,1000,0.73800738
2012-09-13,137000,136000,138500,135500,45829,500,0.366300366
2012-09-14,145000,141500,146000,139000,219530,8000,5.839416058
2012-09-17,147500,146500,149500,145000,103817,2500,1.724137931
2012-09-18,144500,146000,146000,141000,156977,-3000,-2.033898305
2012-09-19,141500,144000,144000,138500,242907,-3000,-2.076124567
2012-09-20,139500,142000,142000,138500,98300,-2000,-1.413427562
2012-09-21,139500,140000,142000,139500,78492,0,0
2012-09-24,139000,139000,140500,137000,63717,-500,-0.358422939
2012-09-25,139500,139000,140500,138000,53761,500,0.35971223
2012-09-26,139000,138500,139000,136500,45444,-500,-0.358422939
2012-09-27,137000,138000,138500,136000,93129,-2000,-1.438848921
2012-09-28,137500,137500,138500,135000,101513,500,0.364963504
2012-10-02,136000,138000,138000,136000,38878,-1500,-1.090909091
2012-10-04,138000,136000,138000,135500,42319,2000,1.470588235
2012-10-05,138500,138000,139500,136500,50097,500,0.362318841
2012-10-08,139000,139500,140000,136500,56082,500,0.36101083
2012-10-09,134000,138500,138500,131500,169655,-5000,-3.597122302
2012-10-10,130000,133500,133500,129500,95893,-4000,-2.985074627
2012-10-11,126000,128500,129000,125500,175645,-4000,-3.076923077
2012-10-12,127500,126500,128500,126000,65408,1500,1.19047619
2012-10-15,125500,127500,128000,125000,80473,-2000,-1.568627451
2012-10-16,129500,126500,130000,125500,57885,4000,3.187250996
2012-10-17,130500,130000,131500,129000,45720,1000,0.772200772
2012-10-18,129500,130500,131500,128500,57289,-1000,-0.766283525
2012-10-19,132000,129000,132500,129000,50149,2500,1.930501931
2012-10-22,132000,129500,132000,129500,55754,0,0
2012-10-23,133000,133000,135500,130500,110965,1000,0.757575758
2012-10-24,130000,132000,133000,128000,107658,-3000,-2.255639098
2012-10-25,129500,129000,131000,127000,75762,-500,-0.384615385
2012-10-26,125000,129000,130000,124500,177978,-4500,-3.474903475
2012-10-29,126000,124000,127500,124000,79964,1000,0.8
2012-10-30,126000,125500,127000,124500,74094,0,0
2012-10-31,126000,127000,128000,125000,52080,0,0
2012-11-01,123000,125000,126500,122000,95797,-3000,-2.380952381
2012-11-02,125500,124500,127000,124500,45287,2500,2.032520325
2012-11-05,127000,126000,127500,125500,25802,1500,1.195219124
2012-11-06,127500,126500,129000,126500,46019,500,0.393700787
2012-11-07,128500,128000,128500,127000,50381,1000,0.784313725
2012-11-08,127000,127000,128500,124000,66976,-1500,-1.167315175
2012-11-09,125000,125500,125500,121500,110974,-2000,-1.57480315
2012-11-12,123000,123500,124500,121000,94086,-2000,-1.6
2012-11-13,121500,123500,124500,120500,53303,-1500,-1.219512195
2012-11-14,122500,121000,125000,121000,71968,1000,0.823045267
2012-11-15,123000,121500,124500,120000,57946,500,0.408163265
2012-11-16,122000,123500,124000,121500,41596,-1000,-0.81300813
2012-11-19,124000,122000,125000,122000,16734,2000,1.639344262
2012-11-20,124500,125500,126500,124500,43617,500,0.403225806
2012-11-21,121500,124500,125500,121500,47900,-3000,-2.409638554
2012-11-22,122000,122000,125000,121500,53812,500,0.411522634
2012-11-23,123000,122500,124500,122000,39066,1000,0.819672131
2012-11-26,124000,124500,125000,123000,31723,1000,0.81300813
2012-11-27,125500,125000,127500,124000,65827,1500,1.209677419
2012-11-28,125000,124500,126500,124500,23034,-500,-0.398406375
2012-11-29,127500,127000,129000,126000,53470,2500,2
2012-11-30,126500,127500,130000,126500,80979,-1000,-0.784313725
2012-12-03,128500,127000,129500,127000,28194,2000,1.581027668
2012-12-04,128000,127500,129500,127500,16966,-500,-0.389105058
2012-12-05,128500,128000,130000,128000,22650,500,0.390625
2012-12-06,129000,128500,131500,127500,54673,500,0.389105058
2012-12-07,128500,130500,131000,128500,35316,-500,-0.387596899
2012-12-10,129000,128500,130500,127500,61176,500,0.389105058
2012-12-11,130500,128500,132500,128500,91279,1500,1.162790698
2012-12-12,130500,132000,133000,130500,52941,0,0
2012-12-13,131500,130500,133000,129500,74427,1000,0.766283525
2012-12-14,130500,131000,132500,130500,61155,-1000,-0.760456274
2012-12-17,130000,131000,132500,129500,131788,-500,-0.383141762
2012-12-18,123000,130500,131000,122000,352746,-7000,-5.384615385
2012-12-20,123000,123500,125500,123000,205316,0,0
2012-12-21,122500,124000,124500,121000,212214,-500,-0.406504065
2012-12-24,119000,121000,122000,116000,452679,-3500,-2.857142857
2012-12-26,122000,121500,123500,119000,436161,3000,2.521008403
2012-12-27,129000,124500,129500,123500,393208,7000,5.737704918
2012-12-28,129000,128500,131000,126000,211635,0,0
2013-01-02,131500,129500,132000,129000,120910,2500,1.937984496
2013-01-03,132500,133000,134000,130500,117562,1000,0.760456274
2013-01-04,132500,133000,134000,130500,67994,0,0
2013-01-07,132500,132500,133500,131500,23469,0,0
2013-01-08,132000,131500,133000,130000,36805,-500,-0.377358491
2013-01-09,132000,132500,132500,130500,35200,0,0
2013-01-10,133500,132000,135000,131500,98113,1500,1.136363636
2013-01-11,132500,135500,135500,131000,30887,-1000,-0.74906367
2013-01-14,133500,131500,135000,131000,48817,1000,0.754716981
2013-01-15,129000,132500,134000,128500,61127,-4500,-3.370786517
2013-01-16,129500,128500,129500,126500,69378,500,0.387596899
2013-01-17,128500,128500,130000,128000,17975,-1000,-0.772200772
2013-01-18,129000,129500,129500,127500,26009,500,0.389105058
2013-01-21,130000,129500,131000,128500,13572,1000,0.775193798
2013-01-22,130000,131000,131000,128500,16481,0,0
2013-01-23,129000,129000,132500,129000,51484,-1000,-0.769230769
2013-01-24,129500,129000,130000,127500,33912,500,0.387596899
2013-01-25,129000,129500,130500,126000,76817,-500,-0.386100386
2013-01-28,128000,129000,129000,127500,29801,-1000,-0.775193798
2013-01-29,128500,127500,130000,127000,37793,500,0.390625
2013-01-30,129500,128000,129500,128000,15395,1000,0.778210117
2013-01-31,128500,130000,130500,128500,40138,-1000,-0.772200772
2013-02-01,123500,128500,129000,121000,165329,-5000,-3.891050584
2013-02-04,123500,124000,124500,121500,51902,0,0
2013-02-05,124500,121500,124500,121000,43259,1000,0.809716599
2013-02-06,125000,126500,126500,124000,42370,500,0.401606426
2013-02-07,124000,126500,126500,123500,30255,-1000,-0.8
2013-02-08,124500,123500,125500,122500,40172,500,0.403225806
2013-02-12,125000,124500,126500,123500,18808,500,0.401606426
2013-02-13,125500,125000,127000,124500,33464,500,0.4
2013-02-14,125000,125500,125500,124000,23274,-500,-0.398406375
2013-02-15,125000,125000,125500,124500,9380,0,0
2013-02-18,124500,125500,125500,124500,9448,-500,-0.4
2013-02-19,125500,125000,126000,124500,34241,1000,0.803212851
2013-02-20,128000,125500,128500,125500,56843,2500,1.992031873
2013-02-21,129000,128500,130500,127000,76376,1000,0.78125
2013-02-22,128000,131000,131000,127500,26523,-1000,-0.775193798
2013-02-25,128000,128000,130500,126500,36491,0,0
2013-02-26,127500,129000,129000,126500,26604,-500,-0.390625
2013-02-27,128500,128000,128500,126500,24485,1000,0.784313725
2013-02-28,129000,129500,130500,128500,42722,500,0.389105058
2013-03-04,129000,128000,130000,128000,41253,0,0
2013-03-05,129500,129000,131000,129000,27601,500,0.387596899
2013-03-06,130500,131000,131500,129500,41400,1000,0.772200772
2013-03-07,130000,132000,132000,130000,21245,-500,-0.383141762
2013-03-08,131000,130000,132000,130000,61430,1000,0.769230769
2013-03-11,130000,131500,131500,128500,46793,-1000,-0.763358779
2013-03-12,129500,130000,130500,128500,36375,-500,-0.384615385
2013-03-13,129000,128500,130000,126000,110929,-500,-0.386100386
2013-03-14,130000,128000,130500,127500,24287,1000,0.775193798
2013-03-15,128500,129500,131500,128500,43828,-1500,-1.153846154
2013-03-18,128500,128000,129500,126500,24723,0,0
2013-03-19,128500,128000,129000,128000,12857,0,0
2013-03-20,127500,130000,130000,127500,16624,-1000,-0.778210117
2013-03-21,127000,127500,128500,126500,13913,-500,-0.392156863
2013-03-22,126000,126500,128000,126000,15581,-1000,-0.787401575
2013-03-25,127500,127000,129500,126000,30587,1500,1.19047619
2013-03-26,126500,127000,128000,126000,41594,-1000,-0.784313725
2013-03-27,128500,127500,129500,126500,35664,2000,1.581027668
2013-03-28,128000,128500,131000,127500,55908,-500,-0.389105058
2013-03-29,129500,129500,131500,129500,46990,1500,1.171875
2013-04-01,131000,131000,133000,129500,38888,1500,1.158301158
2013-04-02,131000,133000,134500,131000,54849,0,0
2013-04-03,131000,131500,133000,128500,28803,0,0
2013-04-04,129000,131000,131000,128000,37164,-2000,-1.526717557
2013-04-05,127000,128000,128500,125500,49426,-2000,-1.550387597
2013-04-08,127000,128500,128500,126000,26495,0,0
2013-04-09,126500,127500,128500,125000,37251,-500,-0.393700787
2013-04-10,128000,126000,128000,125000,25263,1500,1.185770751
2013-04-11,128500,129500,129500,126500,33933,500,0.390625
2013-04-12,127000,129000,129500,126000,52202,-1500,-1.167315175
2013-04-15,126000,126000,127500,125500,38192,-1000,-0.787401575
